rosbagTimestamp,data
1542728634426946657,''
1542728634481412731,''
1542728634565678453,''
1542728634622858710,''
1542728634685602538,''
1542728634738458491,''
1542728634786959297,''
1542728634882477311,''
1542728634929184919,''
1542728634980510769,''
1542728635042582009,''
1542728635122895277,''
1542728635178378229,''
1542728635234686281,''
1542728635291924238,''
1542728635339961227,''
1542728635416470486,''
1542728635467157655,''
1542728635492374852,''
1542728635564290042,''
1542728635624591563,''
1542728635670412775,''
1542728635686986926,''
1542728635778439687,''
1542728635825692113,''
1542728635868532943,''
1542728635918012604,''
1542728635943286295,''
1542728636020243165,''
1542728636076920421,''
1542728636124350327,''
1542728636179956075,''
1542728636239104795,''
1542728636316564208,''
1542728636368834907,''
1542728636447546449,''
1542728636491722778,''
1542728636546907463,''
